VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee,pickup_X,pickup_Y,pickup_borough,location_i_pickup,objectid_pickup,pickup_shape_area,shape_leng_pickup,pickup_zone,X,Y,borough,location_i_dropoff,objectid_dropoff,shape_area,shape_leng_dropoff,zone
2,11/1/2022 0:29,11/1/2022 0:38,1,2.31,1,N,158,48,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,0,-74.00838576,40.73524802,Manhattan,158,158,0.000185568,0.054809991,Meatpacking/West Village West,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East
2,11/1/2022 0:37,11/1/2022 0:46,1,2.35,1,N,162,224,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5,0,-73.97214548,40.75681613,Manhattan,162,162,4.78936962112e-05,0.035269815,Midtown East,-73.97784273,40.73172749,Manhattan,224,224,9.84786989135e-05,0.044020446,Stuy Town/Peter Cooper Village
2,11/1/2022 0:53,11/1/2022 1:14,3,5.1,1,N,79,225,1,19,0.5,0.5,4.56,0,0.3,27.36,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.93144974,40.68878496,Brooklyn,225,225,0.000310835,0.088799207,Stuyvesant Heights
2,11/1/2022 0:26,11/1/2022 0:35,1,1.61,1,N,162,186,2,8,0.5,0.5,0,0,0.3,11.8,2.5,0,-73.97214548,40.75681613,Manhattan,162,162,4.78936962112e-05,0.035269815,Midtown East,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West
2,11/1/2022 0:45,11/1/2022 0:59,1,1.29,1,N,249,224,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.97784273,40.73172749,Manhattan,224,224,9.84786989135e-05,0.044020446,Stuy Town/Peter Cooper Village
1,11/1/2022 0:06,11/1/2022 0:10,1,1.2,1,N,151,142,2,6,3,0.5,0,0,0.3,9.8,2.5,0,-73.96780678,40.79786723,Manhattan,151,151,0.000128849,0.054889941,Manhattan Valley,-73.98135241,40.77390593,Manhattan,142,142,7.56537920738e-05,0.038175894,Lincoln Square East
1,11/1/2022 0:21,11/1/2022 0:29,1,1.6,1,N,48,239,1,8,3,0.5,2.36,0,0.3,14.16,2.5,0,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East,-73.9782733,40.78410708,Manhattan,239,239,0.000204715,0.063626115,Upper West Side South
1,11/1/2022 0:39,11/1/2022 0:50,1,3.3,1,N,142,75,1,12,3,0.5,2,0,0.3,17.8,2.5,0,-73.98135241,40.77390593,Manhattan,142,142,7.56537920738e-05,0.038175894,Lincoln Square East,-73.94495667,40.79064981,Manhattan,75,75,0.000240564,0.0876639,East Harlem South
2,11/1/2022 0:17,11/1/2022 0:27,1,5.3,1,N,132,139,2,16,0.5,0.5,0,0,0.3,18.55,0,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.74331647,40.67774877,Queens,139,139,0.00044667,0.093299788,Laurelton
2,11/1/2022 0:44,11/1/2022 23:45,5,4.44,1,N,114,52,1,16,0.5,0.5,2.97,0,0.3,22.77,2.5,0,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South,-73.99692272,40.68660399,Brooklyn,52,52,4.52027509603e-05,0.028907671,Cobble Hill
2,11/1/2022 0:07,11/1/2022 0:17,2,2.78,1,N,239,186,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5,0,-73.9782733,40.78410708,Manhattan,239,239,0.000204715,0.063626115,Upper West Side South,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West
2,11/1/2022 0:24,11/1/2022 0:29,1,1.04,1,N,90,246,1,6,0.5,0.5,2.45,0,0.3,12.25,2.5,0,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron,-74.00451221,40.75243776,Manhattan,246,246,0.000281298,0.069467194,West Chelsea/Hudson Yards
2,11/1/2022 0:34,11/1/2022 0:40,1,1.46,1,N,68,246,2,7,0.5,0.5,0,0,0.3,10.8,2.5,0,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea,-74.00451221,40.75243776,Manhattan,246,246,0.000281298,0.069467194,West Chelsea/Hudson Yards
2,11/1/2022 0:50,11/1/2022 1:26,1,13.44,1,N,249,180,1,40,0.5,0.5,4,6.55,0.3,54.35,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.84937181,40.67517869,Queens,180,180,0.000247682,0.080527767,Ozone Park
2,11/1/2022 0:02,11/1/2022 0:14,3,1.99,1,N,125,4,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5,0,-74.00717607,40.72537614,Manhattan,125,125,7.64293209892e-05,0.049732212,Hudson Sq,-73.97702385,40.72415082,Manhattan,4,4,0.000111872,0.043566527,Alphabet City
2,11/1/2022 0:55,11/1/2022 1:12,1,4.76,1,N,230,74,2,16,0.5,0.5,0,0,0.3,19.8,2.5,0,-73.98417616,40.75984468,Manhattan,230,230,5.60914463266e-05,0.03102831,Times Sq/Theatre District,-73.93831331,40.80556468,Manhattan,74,74,0.000295038,0.110290936,East Harlem North
2,11/1/2022 0:04,11/1/2022 0:09,1,0.51,1,N,148,79,2,5,0.5,0.5,0,0,0.3,8.8,2.5,0,-73.99071887,40.71921043,Manhattan,148,148,6.97489921327e-05,0.039130502,Lower East Side,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village
2,11/1/2022 0:36,11/1/2022 0:50,1,3.53,1,N,249,142,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.98135241,40.77390593,Manhattan,142,142,7.56537920738e-05,0.038175894,Lincoln Square East
2,11/1/2022 0:37,11/1/2022 0:42,1,0.63,1,N,170,100,1,5,0.5,0.5,2.64,0,0.3,11.44,2.5,0,-73.97694274,40.74765443,Manhattan,170,170,7.43150675972e-05,0.045769009,Murray Hill,-73.9887859,40.75351403,Manhattan,100,100,3.74700210291e-05,0.024813109,Garment District
2,11/1/2022 0:11,11/1/2022 0:22,3,2.04,1,N,234,233,1,9.5,0.5,0.5,0.66,0,0.3,13.96,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-73.97125455,40.74917369,Manhattan,233,233,0.000116188,0.048035918,UN/Turtle Bay South
2,11/1/2022 0:04,11/1/2022 23:44,4,1.65,1,N,234,114,1,8.5,0.5,0.5,0,0,0.3,12.3,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South
2,11/1/2022 0:06,11/1/2022 0:27,1,8.49,1,N,132,95,2,25,0.5,0.5,0,0,0.3,27.55,0,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.84822805,40.72347879,Queens,95,95,0.00057277,0.113629605,Forest Hills
2,11/1/2022 0:18,11/1/2022 0:36,1,2.85,1,N,79,48,2,13,0.5,0.5,0,0,0.3,16.8,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East
2,11/1/2022 0:29,11/1/2022 0:41,1,3.05,1,N,233,211,1,11.5,0.5,0.5,4.59,0,0.3,19.89,2.5,0,-73.97125455,40.74917369,Manhattan,233,233,0.000116188,0.048035918,UN/Turtle Bay South,-74.00137442,40.72389935,Manhattan,211,211,3.97291966087e-05,0.025234508,SoHo
2,11/1/2022 0:21,11/1/2022 0:34,3,2.53,1,N,142,41,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5,0,-73.98135241,40.77390593,Manhattan,142,142,7.56537920738e-05,0.038175894,Lincoln Square East,-73.95206437,40.80420432,Manhattan,41,41,0.000143093,0.052793109,Central Harlem
2,11/1/2022 0:05,11/1/2022 0:25,1,3.25,1,N,163,145,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5,0,-73.9783669,40.7644253,Manhattan,163,163,4.08567804196e-05,0.034176867,Midtown North,-73.94869313,40.74659396,Queens,145,145,0.000346642,0.114313845,Long Island City/Hunters Point
2,11/1/2022 0:52,11/1/2022 1:02,1,2.66,1,N,249,233,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.97125455,40.74917369,Manhattan,233,233,0.000116188,0.048035918,UN/Turtle Bay South
1,11/1/2022 0:11,11/1/2022 0:13,2,0.2,1,N,237,237,1,3,3,0.5,1.7,0,0.3,8.5,2.5,0,-73.96569149,40.76854181,Manhattan,237,237,9.59873206621e-05,0.0422126,Upper East Side South,-73.96569149,40.76854181,Manhattan,237,237,9.59873206621e-05,0.0422126,Upper East Side South
2,11/1/2022 0:22,11/1/2022 0:53,1,8.65,1,N,211,116,1,29,0.5,0.5,6.56,0,0.3,39.36,2.5,0,-74.00137442,40.72389935,Manhattan,211,211,3.97291966087e-05,0.025234508,SoHo,-73.94736722,40.82753532,Manhattan,116,116,0.000260415,0.068116484,Hamilton Heights
1,11/1/2022 0:12,11/1/2022 0:34,1,12,1,N,48,200,1,33,3,0.5,7.35,0,0.3,44.15,2.5,0,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East,-73.90646344,40.89985153,Bronx,200,200,0.000744643,0.112661735,Riverdale/North Riverdale/Fieldston
2,11/1/2022 0:12,11/1/2022 0:17,1,0.8,1,N,186,246,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West,-74.00451221,40.75243776,Manhattan,246,246,0.000281298,0.069467194,West Chelsea/Hudson Yards
2,11/1/2022 0:22,11/1/2022 0:28,1,0.88,1,N,246,68,1,6.5,0.5,0.5,1,0,0.3,11.3,2.5,0,-74.00451221,40.75243776,Manhattan,246,246,0.000281298,0.069467194,West Chelsea/Hudson Yards,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea
2,11/1/2022 0:34,11/1/2022 0:42,1,1.44,1,N,158,211,4,-7,-0.5,-0.5,0,0,-0.3,-10.8,-2.5,0,-74.00838576,40.73524802,Manhattan,158,158,0.000185568,0.054809991,Meatpacking/West Village West,-74.00137442,40.72389935,Manhattan,211,211,3.97291966087e-05,0.025234508,SoHo
2,11/1/2022 0:34,11/1/2022 0:42,1,1.44,1,N,158,211,4,7,0.5,0.5,0,0,0.3,10.8,2.5,0,-74.00838576,40.73524802,Manhattan,158,158,0.000185568,0.054809991,Meatpacking/West Village West,-74.00137442,40.72389935,Manhattan,211,211,3.97291966087e-05,0.025234508,SoHo
2,11/1/2022 0:53,11/1/2022 1:22,1,6.89,1,N,249,61,2,24.5,0.5,0.5,0,0,0.3,28.3,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.94128334,40.67384137,Brooklyn,61,61,0.000510772,0.117310808,Crown Heights North
2,11/1/2022 0:23,11/1/2022 0:38,1,3.04,1,N,68,211,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5,0,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea,-74.00137442,40.72389935,Manhattan,211,211,3.97291966087e-05,0.025234508,SoHo
2,11/1/2022 0:04,11/1/2022 0:19,1,3.31,1,N,230,238,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5,0,-73.98417616,40.75984468,Manhattan,230,230,5.60914463266e-05,0.03102831,Times Sq/Theatre District,-73.97281448,40.79176595,Manhattan,238,238,0.000184764,0.060109311,Upper West Side North
2,11/1/2022 0:29,11/1/2022 0:32,1,0.31,1,N,48,230,1,3.5,0.5,0.5,0,0,0.3,7.3,2.5,0,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East,-73.98417616,40.75984468,Manhattan,230,230,5.60914463266e-05,0.03102831,Times Sq/Theatre District
2,11/1/2022 0:47,11/1/2022 0:58,1,2.25,1,N,249,48,2,10,0.5,0.5,0,0,0.3,13.8,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East
2,11/1/2022 0:07,11/1/2022 0:42,1,20.15,2,N,132,151,1,52,0,0.5,11.87,6.55,0.3,72.47,0,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.96780678,40.79786723,Manhattan,151,151,0.000128849,0.054889941,Manhattan Valley
2,11/1/2022 0:57,11/1/2022 0:59,3,0.69,1,N,237,237,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5,0,-73.96569149,40.76854181,Manhattan,237,237,9.59873206621e-05,0.0422126,Upper East Side South,-73.96569149,40.76854181,Manhattan,237,237,9.59873206621e-05,0.0422126,Upper East Side South
2,11/1/2022 0:06,11/1/2022 0:35,1,8.91,1,N,163,97,1,28,0.5,0.5,3,0,0.3,36.05,2.5,1.25,-73.9783669,40.7644253,Manhattan,163,163,4.08567804196e-05,0.034176867,Midtown North,-73.97557705,40.69061725,Brooklyn,97,97,0.000163304,0.062476015,Fort Greene
2,11/1/2022 0:52,11/1/2022 1:02,1,1.3,1,N,114,107,1,8,0.5,0.5,10,0,0.3,21.8,2.5,0,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy
1,11/1/2022 0:40,11/1/2022 0:43,1,0.5,1,N,162,230,1,4,3,0.5,1.55,0,0.3,9.35,2.5,0,-73.97214548,40.75681613,Manhattan,162,162,4.78936962112e-05,0.035269815,Midtown East,-73.98417616,40.75984468,Manhattan,230,230,5.60914463266e-05,0.03102831,Times Sq/Theatre District
1,11/1/2022 0:52,11/1/2022 1:10,1,5.9,1,N,249,238,1,19.5,3,0.5,4.65,0,0.3,27.95,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.97281448,40.79176595,Manhattan,238,238,0.000184764,0.060109311,Upper West Side North
2,11/1/2022 0:10,11/1/2022 0:45,1,10.26,1,N,140,197,1,33,0.5,0.5,4,0,0.3,40.8,2.5,0,-73.95456794,40.76550672,Manhattan,140,140,0.000114204,0.047584291,Lenox Hill East,-73.82903085,40.69297308,Queens,197,197,0.000504689,0.108568532,Richmond Hill
2,11/1/2022 0:05,11/1/2022 0:12,1,0.81,1,N,114,249,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village
2,11/1/2022 0:16,11/1/2022 0:34,1,5.06,1,N,249,236,1,16.5,0.5,0.5,0.7,0,0.3,21,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.95697238,40.78049139,Manhattan,236,236,0.000102864,0.044251922,Upper East Side North
2,10/31/2022 23:59,11/1/2022 0:05,5,1.5,1,N,239,48,1,7,0.5,0.5,2.7,0,0.3,13.5,2.5,0,-73.9782733,40.78410708,Manhattan,239,239,0.000204715,0.063626115,Upper West Side South,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East
2,11/1/2022 0:54,11/1/2022 0:57,5,1.13,1,N,233,107,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5,0,-73.97125455,40.74917369,Manhattan,233,233,0.000116188,0.048035918,UN/Turtle Bay South,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy
2,11/1/2022 0:08,11/1/2022 0:15,1,1.03,1,N,90,164,2,7,0.5,0.5,0,0,0.3,10.8,2.5,0,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron,-73.98592911,40.74880822,Manhattan,164,164,5.56318237441e-05,0.035771612,Midtown South
2,11/1/2022 0:31,11/1/2022 0:44,1,2.55,1,N,158,209,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5,0,-74.00838576,40.73524802,Manhattan,158,158,0.000185568,0.054809991,Meatpacking/West Village West,-74.00236033,40.7084905,Manhattan,209,209,3.88703351209e-05,0.030695311,Seaport
2,11/1/2022 0:50,11/1/2022 0:59,1,1.99,1,N,231,232,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5,0,-74.00671168,40.71869665,Manhattan,231,231,0.00016693,0.063420117,TriBeCa/Civic Center,-73.98230749,40.71538428,Manhattan,232,232,0.00021605,0.061470909,Two Bridges/Seward Park
2,11/1/2022 0:19,11/1/2022 0:36,2,3.52,1,N,107,50,1,14,0.5,0.5,0,0,0.3,17.8,2.5,0,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy,-73.99389977,40.76669181,Manhattan,50,50,0.000173249,0.055747987,Clinton West
2,11/1/2022 0:16,11/1/2022 0:24,1,1.34,1,N,234,158,1,7.5,0.5,0.5,2,0,0.3,13.3,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-74.00838576,40.73524802,Manhattan,158,158,0.000185568,0.054809991,Meatpacking/West Village West
2,11/1/2022 0:27,11/1/2022 0:45,1,5.4,1,N,158,263,1,18.5,0.5,0.5,0,0,0.3,22.3,2.5,0,-74.00838576,40.73524802,Manhattan,158,158,0.000185568,0.054809991,Meatpacking/West Village West,-73.95120935,40.77849396,Manhattan,263,263,6.57697664169e-05,0.037016625,Yorkville West
2,11/1/2022 0:04,11/1/2022 0:26,1,11.52,1,N,264,93,2,33.5,0.5,0.5,0,0,0.3,38.55,2.5,1.25,,,,,,,,,-73.84189714,40.739242,Queens,93,93,0.000594278,0.170998028,Flushing Meadows-Corona Park
2,11/1/2022 0:03,11/1/2022 0:07,1,1.24,1,N,144,261,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0,-73.99740673,40.72058154,Manhattan,144,144,4.74789670369e-05,0.027620167,Little Italy/NoLiTa,-74.01291956,40.7089752,Manhattan,261,261,3.43423231652e-05,0.027120456,World Trade Center
2,11/1/2022 0:12,11/1/2022 0:35,3,8.48,1,N,261,74,1,26,0.5,0.5,7.45,0,0.3,37.25,2.5,0,-74.01291956,40.7089752,Manhattan,261,261,3.43423231652e-05,0.027120456,World Trade Center,-73.93831331,40.80556468,Manhattan,74,74,0.000295038,0.110290936,East Harlem North
1,11/1/2022 0:10,11/1/2022 0:14,2,0.9,1,N,114,211,1,5,3,0.5,1.75,0,0.3,10.55,2.5,0,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South,-74.00137442,40.72389935,Manhattan,211,211,3.97291966087e-05,0.025234508,SoHo
1,11/1/2022 0:20,11/1/2022 0:46,1,3.7,1,N,114,50,1,18.5,3,0.5,2.7,0,0.3,25,2.5,0,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South,-73.99389977,40.76669181,Manhattan,50,50,0.000173249,0.055747987,Clinton West
1,11/1/2022 0:47,11/1/2022 0:56,1,2.2,1,N,50,170,1,9,3,0.5,3.8,0,0.3,16.6,2.5,0,-73.99389977,40.76669181,Manhattan,50,50,0.000173249,0.055747987,Clinton West,-73.97694274,40.74765443,Manhattan,170,170,7.43150675972e-05,0.045769009,Murray Hill
1,11/1/2022 0:06,11/1/2022 0:13,1,1.3,1,N,249,68,1,7,3,0.5,0.2,0,0.3,11,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea
1,11/1/2022 0:21,11/1/2022 0:32,2,1.8,1,N,249,148,1,9,3,0.5,2.55,0,0.3,15.35,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.99071887,40.71921043,Manhattan,148,148,6.97489921327e-05,0.039130502,Lower East Side
1,11/1/2022 0:40,11/1/2022 0:42,1,0.5,1,N,79,107,2,3.5,3,0.5,0,0,0.3,7.3,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy
1,11/1/2022 0:49,11/1/2022 1:02,1,3.2,1,N,79,256,1,12.5,3,0.5,4.05,0,0.3,20.35,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.95910849,40.71098028,Brooklyn,256,256,0.000168611,0.067914967,Williamsburg (South Side)
2,11/1/2022 0:34,11/1/2022 0:42,1,2.12,1,N,163,263,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5,0,-73.9783669,40.7644253,Manhattan,163,163,4.08567804196e-05,0.034176867,Midtown North,-73.95120935,40.77849396,Manhattan,263,263,6.57697664169e-05,0.037016625,Yorkville West
1,11/1/2022 0:12,11/1/2022 0:21,1,2,1,N,141,238,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5,0,-73.95971268,40.76683877,Manhattan,141,141,7.66545579019e-05,0.041514464,Lenox Hill West,-73.97281448,40.79176595,Manhattan,238,238,0.000184764,0.060109311,Upper West Side North
1,11/1/2022 0:42,11/1/2022 0:49,3,1.7,1,N,79,100,1,7.5,3,0.5,2,0,0.3,13.3,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.9887859,40.75351403,Manhattan,100,100,3.74700210291e-05,0.024813109,Garment District
1,11/1/2022 0:17,11/1/2022 0:27,1,2.4,1,N,163,263,1,10,3,0.5,0,0,0.3,13.8,2.5,0,-73.9783669,40.7644253,Manhattan,163,163,4.08567804196e-05,0.034176867,Midtown North,-73.95120935,40.77849396,Manhattan,263,263,6.57697664169e-05,0.037016625,Yorkville West
1,11/1/2022 0:48,11/1/2022 1:19,1,18.6,1,N,132,65,1,50.5,1.75,0.5,10.61,0,0.3,63.66,0,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.98557091,40.69537195,Brooklyn,65,65,8.1803882541e-05,0.044607068,Downtown Brooklyn/MetroTech
1,11/1/2022 0:03,11/1/2022 0:36,1,17.9,2,N,132,230,1,52,3.75,0.5,10,6.55,0.3,73.1,2.5,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.98417616,40.75984468,Manhattan,230,230,5.60914463266e-05,0.03102831,Times Sq/Theatre District
2,11/1/2022 0:06,11/1/2022 0:23,1,1.92,1,N,234,249,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village
2,11/1/2022 0:39,11/1/2022 0:50,2,2.19,1,N,249,170,1,9,0.5,0.5,3.2,0,0.3,16,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.97694274,40.74765443,Manhattan,170,170,7.43150675972e-05,0.045769009,Murray Hill
2,11/1/2022 0:52,11/1/2022 1:02,6,3.72,5,N,228,178,2,0.1,0,0,0,0,0.3,0.4,0,0,-74.00996095,40.65361748,Brooklyn,228,228,0.000993415,0.177685178,Sunset Park West,-73.9706897,40.61763337,Brooklyn,178,178,0.000175805,0.068252877,Ocean Parkway South
2,11/1/2022 0:11,11/1/2022 0:23,2,4.51,1,N,107,87,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5,0,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy,-74.00781099,40.70665828,Manhattan,87,87,6.72050210692e-05,0.03690155,Financial District North
2,11/1/2022 0:40,11/1/2022 1:10,1,13.95,1,N,87,127,1,39,0.5,0.5,3,0,0.3,45.8,2.5,0,-74.00781099,40.70665828,Manhattan,87,87,6.72050210692e-05,0.03690155,Financial District North,-73.92032253,40.8650573,Manhattan,127,127,0.000163196,0.060018886,Inwood
2,11/1/2022 0:18,11/1/2022 0:43,2,7.51,1,N,230,65,1,24.5,0.5,0.5,5.66,0,0.3,33.96,2.5,0,-73.98417616,40.75984468,Manhattan,230,230,5.60914463266e-05,0.03102831,Times Sq/Theatre District,-73.98557091,40.69537195,Brooklyn,65,65,8.1803882541e-05,0.044607068,Downtown Brooklyn/MetroTech
2,11/1/2022 0:54,11/1/2022 1:18,1,5.71,1,N,97,100,2,20.5,0.5,0.5,0,0,0.3,24.3,2.5,0,-73.97557705,40.69061725,Brooklyn,97,97,0.000163304,0.062476015,Fort Greene,-73.9887859,40.75351403,Manhattan,100,100,3.74700210291e-05,0.024813109,Garment District
2,11/1/2022 0:05,11/1/2022 0:15,1,1.62,1,N,233,50,1,8.5,0.5,0.5,2.56,0,0.3,14.86,2.5,0,-73.97125455,40.74917369,Manhattan,233,233,0.000116188,0.048035918,UN/Turtle Bay South,-73.99389977,40.76669181,Manhattan,50,50,0.000173249,0.055747987,Clinton West
2,11/1/2022 0:56,11/1/2022 1:10,1,3.26,1,N,125,256,2,13,0.5,0.5,0,0,0.3,16.8,2.5,0,-74.00717607,40.72537614,Manhattan,125,125,7.64293209892e-05,0.049732212,Hudson Sq,-73.95910849,40.71098028,Brooklyn,256,256,0.000168611,0.067914967,Williamsburg (South Side)
2,11/1/2022 0:35,11/1/2022 0:47,2,2.22,1,N,148,158,1,10.5,0.5,0.5,0,0,0.3,14.3,2.5,0,-73.99071887,40.71921043,Manhattan,148,148,6.97489921327e-05,0.039130502,Lower East Side,-74.00838576,40.73524802,Manhattan,158,158,0.000185568,0.054809991,Meatpacking/West Village West
2,11/1/2022 0:23,11/1/2022 0:32,1,1.84,1,N,211,107,1,8,0.5,0.5,1,0,0.3,12.8,2.5,0,-74.00137442,40.72389935,Manhattan,211,211,3.97291966087e-05,0.025234508,SoHo,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy
2,11/1/2022 0:31,11/1/2022 0:40,1,3.33,1,N,79,141,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.95971268,40.76683877,Manhattan,141,141,7.66545579019e-05,0.041514464,Lenox Hill West
2,11/1/2022 0:52,11/1/2022 0:58,1,1.28,1,N,141,161,1,6,0.5,0.5,2.45,0,0.3,12.25,2.5,0,-73.95971268,40.76683877,Manhattan,141,141,7.66545579019e-05,0.041514464,Lenox Hill West,-73.97743184,40.7582264,Manhattan,161,161,7.19130682992e-05,0.03580391,Midtown Center
2,11/1/2022 0:03,11/1/2022 0:10,1,1.21,1,N,230,164,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5,0,-73.98417616,40.75984468,Manhattan,230,230,5.60914463266e-05,0.03102831,Times Sq/Theatre District,-73.98592911,40.74880822,Manhattan,164,164,5.56318237441e-05,0.035771612,Midtown South
